,Name,RA (deg),DEC (deg),Signif_Avg,Pivot_Energy,Flux1000,Energy_Flux100,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,PLEC_IndexS,PLEC_ExpfactorS,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,CLASS1,CLASS2
91,4FGL J0019.2-5640 ,4.8106,4.8106,13.34915,1376.2836,2.584545e-10,3.070022e-12,1.5927979e-13,2.2685406,1.6592547e-13,2.24366,0.031222451,0.6868992,1.6670483e-13,2.2042162,0.056216393,0.6666667,1.13325,675.4483,109.07163,1.0706934,bcu  ,          
92,4FGL J0019.3-8152 ,4.8327,4.8327,22.371267,2147.1074,6.342404e-10,7.0560034e-12,1.4094326e-13,2.0928946,1.4290942e-13,2.0849953,0.008502357,0.3009807,1.4617019e-13,2.0403209,0.03293823,0.6666667,1.3889623,1112.8634,27.177048,0.28919077,bll  ,          
93,4FGL J0019.6+7327 ,4.9031,4.9031,20.051662,1388.4132,9.607424e-10,1.3229447e-11,6.108829e-13,2.609616,6.9013914e-13,2.6461496,0.10378197,3.1066575,6.901576e-13,2.566961,0.19198722,0.6666667,3.2888334,2282.523,428.9323,1.2626213,fsrq ,          
94,4FGL J0019.6+2022 ,4.907,4.907,13.564061,1738.3303,3.4667358e-10,3.941609e-12,1.231489e-13,2.1827435,1.299193e-13,2.1545336,0.039025024,0.7856967,1.2730393e-13,2.1384642,0.033785444,0.6666667,0.8497868,630.0996,16.716976,0.2808846,bll  ,          
95,4FGL J0020.3+6919 ,5.0918,5.0918,3.9859498,1336.7703,2.2496045e-10,3.9123314e-12,1.7077381e-13,2.6273143,2.1566952e-13,2.6598725,0.1787149,1.7455051,2.0685253e-13,2.5307884,0.25246793,0.6666667,1.6212145,607.7742,2.1268747,0.0,bcu  ,          
96,4FGL J0021.0+0322 ,5.2565,5.2565,7.731229,4052.2424,1.586066e-10,1.8290885e-12,1.0127109e-14,1.9083709,1.2112746e-14,1.7370398,0.13760321,1.3471441,1.1743659e-14,1.6689303,0.16514206,0.6666667,1.5691216,184.24973,24.845884,0.6074746,bll  ,          
97,4FGL J0021.5-2552 ,5.3912,5.3912,28.140133,935.7596,7.305103e-10,6.9688222e-12,8.9811524e-13,2.1197062,9.491571e-13,2.0350888,0.05497771,1.9948771,9.228037e-13,2.032307,0.042524714,0.6666667,2.2125802,1135.847,34.189217,0.28834793,bll  ,          
98,4FGL J0021.6-0855 ,5.4115,5.4115,6.0814023,1838.561,1.5993341e-10,1.8371507e-12,5.0527094e-14,2.2072017,6.591714e-14,2.069937,0.27128723,1.6519197,7.076196e-14,1.9277251,0.74741346,0.6666667,1.6480927,299.21582,17.615793,0.45691302,bll  ,          
99,4FGL J0021.9-5140 ,5.4985,5.4985,26.837627,1832.1001,6.0604877e-10,6.755768e-12,1.8326813e-13,2.0147567,1.9479867e-13,1.9763952,0.038925953,1.4872936,1.9013111e-13,1.9622895,0.0302146,0.6666667,1.5805995,1044.6819,29.640602,0.2602695,bll  ,          
100,4FGL J0022.0+0006 ,5.5154,5.5154,8.318731,11804.877,1.0982354e-10,1.6859885e-12,1.3699834e-15,1.5898169,1.1891916e-15,1.6291296,-0.0500935,0.8997361,1.3072963e-15,1.6346778,-0.022339636,0.6666667,0.3907371,89.36503,12.256892,0.0,bll  ,          
101,4FGL J0022.0-5921 ,5.5215,5.5215,11.0227375,1292.5646,2.5524013e-10,3.7855847e-12,2.0216154e-13,2.5058792,2.0432983e-13,2.5071874,0.011584369,0.25332606,2.0349797e-13,2.4995444,0.010806355,0.6666667,0.22262123,1004.84204,17.481844,0.28894627,     ,          
102,4FGL J0022.1-1854 ,5.5353,5.5353,29.627352,1451.1199,8.445892e-10,7.6052975e-12,3.6132566e-13,1.9504867,3.9679124e-13,1.8035328,0.086916134,3.0808828,3.8185934e-13,1.7966235,0.0733822,0.6666667,3.409525,866.1566,17.099775,0.12170427,bll  ,          
103,4FGL J0022.5+0608 ,5.6376,5.6376,56.745716,804.09937,2.2814748e-09,2.232965e-11,4.0338804e-12,2.150342,4.2489397e-12,2.0767956,0.050636206,3.5730357,4.1346033e-12,2.0743499,0.038083643,0.6666667,3.7993343,3271.0352,218.54457,0.45973346,bll  ,          
104,4FGL J0023.2+8412 ,5.8154,5.8154,4.492496,1106.1487,1.0455505e-10,1.5856153e-12,1.235906e-13,2.5241401,1.5989234e-13,2.1546583,0.36010197,1.6493732,1.5369807e-13,2.1428192,0.46402085,0.6666667,1.758116,426.3618,10.6819515,0.0,     ,          
105,4FGL J0023.4+0920 ,5.8513,5.8513,28.029922,954.2473,1.2243598e-09,7.8275615e-12,1.3561747e-12,2.247247,1.8453477e-12,1.8602461,0.4132148,8.2131815,1.7587502e-12,1.8278285,0.5351019,0.6666667,8.332444,1401.6586,8.149266,0.0,MSP  ,          
106,4FGL J0023.6-4209 ,5.9073,5.9073,5.098647,2738.813,1.019894e-10,1.1353939e-12,1.3607589e-14,2.0989125,1.26019275e-14,2.1175325,-0.034764647,0.47589356,1.3217969e-14,2.1362214,-0.017747108,0.6666667,0.42658365,189.70284,22.332008,0.70489967,     ,agn       
107,4FGL J0023.7-6820 ,5.9347,5.9347,15.008918,347.32172,1.8997479e-10,4.8024714e-12,7.515094e-12,2.827933,8.540523e-12,2.7388694,0.13350502,2.5163407,8.133813e-12,2.7135072,0.13276376,0.6666667,2.2567601,1416.8745,41.90163,0.39624077,fsrq ,          
108,4FGL J0023.7+4457 ,5.9477,5.9477,24.21096,683.8426,6.8465267e-10,7.6443765e-12,2.3636603e-12,2.4455876,2.6488347e-12,2.328013,0.124472775,3.6187723,2.5663993e-12,2.29714,0.14342587,0.6666667,3.6212947,1805.0361,118.54512,0.59952384,fsrq ,          
109,4FGL J0023.9+1603 ,5.9819,5.9819,9.077909,2172.659,2.4609714e-10,2.7410405e-12,5.3407237e-14,2.1028962,6.1434026e-14,1.9982151,0.11938558,1.507311,6.1641915e-14,1.9258615,0.21116118,0.6666667,1.6563612,393.6534,10.850666,0.0,bll  ,          
110,4FGL J0024.0-7204 ,6.0082,6.0082,98.592766,996.41,4.5478314e-09,2.7073012e-11,4.177168e-12,2.0901594,5.571315e-12,1.7524667,0.35733494,22.336344,5.287552e-12,1.6999466,0.45724243,0.6666667,22.855354,5463.243,7.2892528,0.0,glc  ,          
111,4FGL J0024.1+2402 ,6.0384,6.0384,8.414483,2078.4336,1.8651633e-10,2.113931e-12,4.4820606e-14,2.1741362,4.562066e-14,2.1718657,0.00035511111,0.11029233,4.7310446e-14,2.1140425,0.040441334,0.6666667,0.6611601,352.83475,22.491076,0.5035743,     ,          
112,4FGL J0024.1+7909 ,6.05,6.05,6.7711287,3950.024,1.3861483e-10,1.5431305e-12,8.5748084e-15,2.0989404,9.465193e-15,2.0232503,0.0688219,0.68779755,9.528711e-15,1.9527434,0.11078388,0.6666667,1.091602,281.9961,12.865419,0.0,     ,          
113,4FGL J0024.4+4647 ,6.1212,6.1212,4.9426775,650.3652,1.0754979e-10,2.3130597e-12,6.2536803e-13,2.767957,5.83802e-13,2.7713895,-0.04440883,0.59470755,6.1750746e-13,2.7827811,-0.016040232,0.6666667,0.51044375,600.21576,31.768759,0.60275215,bcu  ,          
114,4FGL J0024.5-0810 ,6.1376,6.1376,4.7551327,845.9111,1.2154198e-10,1.426174e-12,2.669636e-13,2.5710845,4.219737e-13,2.6543486,0.48066825,2.8026915,4.252479e-13,2.4992821,0.93995416,0.6666667,2.7802665,320.31345,49.196495,1.0520772,bcu  ,          
115,4FGL J0024.7+0349 ,6.1975,6.1975,5.8724046,1146.8251,1.4114486e-10,2.004139e-12,1.4790891e-13,2.4684598,1.6287824e-13,2.4556198,0.07103386,0.82133466,1.5343347e-13,2.427288,0.04695186,0.6666667,0.5747334,386.72147,105.34175,1.9864906,fsrq ,          
116,4FGL J0025.0-2320 ,6.2684,6.2684,4.0880337,1975.5883,9.1041306e-11,1.1299823e-12,2.4826832e-14,2.3296666,2.4078341e-14,2.3313498,-0.022036742,0.22560386,2.4431913e-14,2.3477545,-0.013165572,0.6666667,0.2164339,230.63777,16.921062,0.17942935,     ,          
117,4FGL J0025.2-2231 ,6.3034,6.3034,4.8429,1708.6685,1.00749645e-10,1.3253716e-12,3.9011468e-14,2.3954978,3.6621063e-14,2.3873777,-0.038170606,0.5494653,3.8376264e-14,2.4074104,-0.012148844,0.6666667,0.21506336,287.88074,13.625898,0.0,fsrq ,          
118,4FGL J0025.3+6408 ,6.3405,6.3405,15.758877,3186.2136,9.497866e-10,1.0990314e-11,8.867341e-14,2.2224844,9.1850044e-14,2.214794,0.020799771,0.68089575,8.7174964e-14,2.24085,-0.011294174,0.6666667,0.5364648,1336.7269,6.513895,0.0,snr  ,          
119,4FGL J0025.4-4838 ,6.3673,6.3673,7.9893107,1181.4393,1.732475e-10,2.5900464e-12,1.724459e-13,2.5124679,1.5279863e-13,2.5393603,-0.06605348,1.4734902,1.6933956e-13,2.5307512,-0.013576779,0.6666667,0.37366924,683.5185,23.420551,0.4723598,     ,          
120,4FGL J0025.5-5936 ,6.3772,6.3772,5.9228806,1350.337,1.3961352e-10,2.2335532e-12,1.01191326e-13,2.5660696,1.0685074e-13,2.5664845,0.048023086,0.5228454,1.06065e-13,2.532299,0.07094255,0.6666667,0.48962316,613.7212,16.225077,0.40664172,     ,agn       
121,4FGL J0025.7-4801 ,6.4351,6.4351,13.231424,1465.8838,3.2178693e-10,2.1213118e-12,1.533322e-13,2.265428,1.7549459e-13,1.9286892,0.2441667,2.2539215,1.7162201e-13,1.9152975,0.29705435,0.6666667,2.7659657,384.36176,96.9369,1.2823898,bcu  ,          
122,4FGL J0026.1-0732 ,6.54,6.54,8.004782,4127.6704,1.6548048e-10,1.8875465e-12,1.0101141e-14,1.9329174,1.1640205e-14,1.8407776,0.08838156,1.0365353,1.1100332e-14,1.8231606,0.07677982,0.6666667,1.0418578,202.16554,12.711188,0.0,     ,          
123,4FGL J0026.2+3926 ,6.5639,6.5639,4.5528026,748.49054,1.1506075e-10,1.9477983e-12,3.9391447e-13,2.6080122,4.2035058e-13,2.5813394,0.04801612,0.5416178,4.1671912e-13,2.5454004,0.062413096,0.6666667,0.6457362,485.06516,17.121891,0.5702324,     ,agn       
124,4FGL J0026.6-4600 ,6.6521,6.6521,12.220564,2762.6875,2.206774e-10,2.4742502e-12,2.922425e-14,1.9854406,2.8709372e-14,1.9941013,-0.008839242,0.18986903,2.9830444e-14,1.9471095,0.016714178,0.6666667,0.50644493,358.46957,21.299532,0.47775307,bll  ,          
125,4FGL J0028.1+7505 ,7.0444,7.0444,10.617785,2457.6663,3.5285525e-10,2.2062883e-12,5.2834097e-14,2.1817756,7.028827e-14,1.9114623,0.29773763,3.2231505,6.707473e-14,1.8399287,0.39885196,0.6666667,3.2997375,384.69977,13.452959,0.20687476,bcu  ,          
126,4FGL J0028.5+2001 ,7.1262,7.1262,69.64748,645.1572,3.375403e-09,3.131582e-11,1.0303795e-11,2.2213824,1.1499312e-11,2.0915904,0.10807994,8.528743,1.0979892e-11,2.0844562,0.095311925,0.6666667,8.285746,5546.6367,5813.5693,2.0663962,fsrq ,          
127,4FGL J0028.8-0112 ,7.2174,7.2174,4.476904,3415.799,9.520815e-11,1.078499e-12,7.773354e-15,2.1726487,7.4699226e-15,2.192873,-0.024233712,0.2713897,8.034396e-15,2.1175897,0.032363992,0.6666667,0.27004185,161.1974,16.563648,0.23988026,bll  ,          
128,4FGL J0028.9+3553 ,7.2251,7.2251,9.33596,1691.0496,2.5119817e-10,2.9062263e-12,9.584985e-14,2.2221577,9.983152e-14,2.197992,0.02688918,0.49587804,1.00530295e-13,2.156633,0.047362998,0.6666667,0.8684212,543.68317,17.531336,0.34001747,bll  ,          
129,4FGL J0029.0-7044 ,7.2509,7.2509,18.11772,1364.9542,4.0472245e-10,4.9358642e-12,2.5859162e-13,2.3068705,2.5993124e-13,2.3006523,0.0045920443,0.119440526,2.6665432e-13,2.2418213,0.046981085,0.6666667,1.1914724,1074.5219,58.97206,0.5186039,bll  ,          
130,4FGL J0029.4+2051 ,7.3665,7.3665,8.365645,6446.284,9.9407545e-11,1.2272661e-12,3.4216495e-15,1.7444988,5.302436e-15,1.4561627,0.3569995,2.6220696,4.876704e-15,1.3575878,0.443378,0.6666667,2.5618954,52.425014,11.580673,0.0,bcu  ,          
131,4FGL J0030.2-1647 ,7.5643,7.5643,14.481431,3050.8892,2.7826705e-10,2.8318335e-12,2.8888133e-14,1.7859209,3.5354918e-14,1.5146242,0.1697594,2.775045,3.2673954e-14,1.5317482,0.13328727,0.6666667,2.7114766,179.27003,40.59725,0.7573207,bll  ,          
132,4FGL J0030.3-4224 ,7.5958,7.5958,40.902325,583.83954,1.0162055e-09,1.3736502e-11,5.7430076e-12,2.485549,6.120486e-12,2.447011,0.060920384,3.0886116,5.9151447e-12,2.4424899,0.042339843,0.6666667,2.330727,3416.7427,138.98315,0.37055287,fsrq ,          
133,4FGL J0030.4+0451 ,7.6107,7.6107,133.86078,1359.8148,1.017202e-08,6.043572e-11,4.8814364e-12,2.0811417,7.381782e-12,2.1068907,0.42703715,34.980606,7.361988e-12,1.9920504,0.7844349,0.529272,35.32634,9671.672,13.048177,0.020068176,MSP  ,          
134,4FGL J0030.6-0212 ,7.6558,7.6558,47.287167,640.09753,1.6784072e-09,1.8451872e-11,6.5716386e-12,2.3880467,7.4408014e-12,2.2964163,0.12340073,6.2798595,7.1945505e-12,2.2586598,0.14201161,0.6666667,6.335805,3559.559,821.95544,0.86677736,fsrq ,          
135,4FGL J0030.6+0539 ,7.6643,7.6643,4.2356663,389.45914,1.2712938e-10,3.4847383e-12,3.7898955e-12,2.9128482,4.0983137e-12,2.9119155,0.03069484,0.14670166,3.768499e-12,2.9281836,-0.007950562,0.6666667,0.20375901,797.27686,8.281259,0.0,     ,agn       
136,4FGL J0030.9-3618 ,7.7292,7.7292,6.612346,4320.161,1.10420735e-10,1.2686107e-12,6.2178054e-15,1.9163506,5.798248e-15,1.9464117,-0.03306645,0.48752883,6.389806e-15,1.8917263,0.011650527,0.6666667,0.1967648,156.64037,17.837381,0.48361987,     ,          
137,4FGL J0031.0-2327 ,7.7564,7.7564,8.831525,1515.4819,2.2318444e-10,1.0413865e-12,8.1543537e-14,2.1382968,1.2256191e-13,1.6145467,0.65899146,3.4989123,1.1812998e-13,1.5501646,0.98850137,0.6666667,3.5439045,156.3862,7.715273,0.0,     ,agn       
138,4FGL J0031.3+0726 ,7.83,7.83,7.8225565,3569.1567,1.6521957e-10,1.8760087e-12,1.3315793e-14,1.9445581,1.5198205e-14,1.8599973,0.08963964,1.128216,1.471777e-14,1.8125665,0.094015144,0.6666667,1.2184771,200.2745,15.970873,0.31832558,bll  ,          
139,4FGL J0031.5-4025 ,7.8903,7.8903,4.510023,1458.0554,1.1209984e-10,5.963712e-13,4.8563265e-14,2.342995,7.009318e-14,2.0218542,0.49962467,2.1428254,6.686157e-14,1.8623042,0.8242378,0.6666667,2.312757,116.84795,16.902317,0.51805735,     ,agn       
140,4FGL J0031.5-5648 ,7.8986,7.8986,7.16035,3988.3955,1.3590208e-10,1.5845634e-12,9.010302e-15,1.8870856,1.1243696e-14,1.7492958,0.16351295,1.622585,1.1392895e-14,1.6570532,0.31801152,0.6666667,1.6700951,202.37172,17.131157,0.373243,     ,          
141,4FGL J0032.3-5522 ,8.0778,8.0778,13.725172,1021.2644,4.1482567e-10,3.235444e-12,4.3108944e-13,2.2502794,5.366456e-13,2.100499,0.20305198,3.953941,5.006785e-13,2.060402,0.21317054,0.6666667,3.5889297,741.67065,308.65665,1.4966433,bcu  ,          
142,4FGL J0032.3-5539 ,8.0971,8.0971,5.289234,32393.736,2.9276352e-11,5.642496e-13,1.0315664e-16,1.4190208,1.4731093e-16,1.342558,0.19614473,0.88553166,1.4011835e-16,1.2172542,0.27273104,0.6666667,0.9879619,27.402643,10.246833,0.0,     ,          
143,4FGL J0032.4-2849 ,8.1076,8.1076,6.8692307,1183.4574,1.410717e-10,1.7535397e-12,1.2706733e-13,2.3315094,1.4616262e-13,2.2491806,0.10544136,1.0851773,1.3294452e-13,2.2749171,0.042597257,0.6666667,0.61933243,371.48083,21.886372,0.60683495,bll  ,          
144,4FGL J0032.5-4724 ,8.1497,8.1497,5.8326406,7187.0786,6.670163e-11,9.097153e-13,1.7091387e-15,1.6934592,2.482011e-15,1.4650178,0.25104594,1.8547095,2.36506e-15,1.3684407,0.32721394,0.6666667,1.7956978,74.862045,13.090327,0.0,bcu  ,          
145,4FGL J0033.3-2040 ,8.3457,8.3457,5.347709,7460.8013,6.536962e-11,8.8742886e-13,1.5668977e-15,1.6979182,1.920088e-15,1.6652689,0.08158408,0.79687893,1.6625031e-15,1.6576812,0.02662151,0.6666667,0.3669841,64.349045,7.806382,0.0,bll  ,          
146,4FGL J0033.5-1921 ,8.3954,8.3954,72.20796,1664.881,2.6887634e-09,2.8945778e-11,7.8087287e-13,1.7474272,8.621973e-13,1.5974872,0.07796197,6.4835753,8.2252597e-13,1.5959247,0.05552088,0.6666667,7.0244207,2191.9207,92.86173,0.2741329,bll  ,          
147,4FGL J0033.9+3858 ,8.483,8.483,10.048819,1130.3862,3.0243283e-10,2.1678761e-12,2.4921097e-13,2.2903154,3.0538484e-13,2.0448852,0.2334595,2.5847154,2.9008604e-13,2.035633,0.24952285,0.6666667,2.405409,442.39078,33.331326,0.68494487,bcu  ,          
148,4FGL J0034.0-4116 ,8.5142,8.5142,8.936885,898.74066,1.7354138e-10,3.0075133e-12,3.7320624e-13,2.6248245,3.6895495e-13,2.6248665,-0.008560568,0.12280937,3.6795694e-13,2.6385312,-0.013595537,0.6666667,0.42567047,810.3397,39.682926,0.74232674,bcu  ,          
149,4FGL J0034.3-0534 ,8.5961,8.5961,62.484512,762.7995,2.7224465e-09,2.0147823e-11,5.1758025e-12,2.1988056,6.5568926e-12,1.9647971,0.2591779,12.821578,6.2416487e-12,1.9087775,0.32559466,0.6666667,13.126838,3623.328,8.05945,0.0,MSP  ,          
150,4FGL J0034.6+6438 ,8.6619,8.6619,9.814411,1842.3718,6.894752e-10,5.9223594e-12,1.9516973e-13,2.4339747,2.3766332e-13,2.3733337,0.16251114,2.7026434,2.3326106e-13,2.2663693,0.26060498,0.6666667,2.8182757,904.9747,9.316696,0.0,     ,          
151,4FGL J0035.0-5728 ,8.7521,8.7521,6.8510923,831.2864,1.4442579e-10,1.4900786e-12,3.0686705e-13,2.5204248,3.8824204e-13,2.3827949,0.23746824,2.2812712,3.7742116e-13,2.2791913,0.35199958,0.6666667,2.3670564,403.19547,8.399244,0.0,bcu  ,          
152,4FGL J0035.2+1514 ,8.8123,8.8123,34.130386,2302.2676,1.1152091e-09,1.07148726e-11,1.9171947e-13,1.8347769,2.191629e-13,1.6441551,0.11763767,4.556282,2.0793999e-13,1.6495833,0.09250856,0.6666667,4.58283,864.5279,35.077538,0.28743574,bll  ,          
153,4FGL J0035.2-1739 ,8.8173,8.8173,5.1881475,6256.2466,7.088916e-11,8.864635e-13,2.1656072e-15,1.7858393,2.574323e-15,1.6251136,0.120955124,0.5860263,2.3650242e-15,1.6404078,0.087781124,0.6666667,0.7045469,76.700676,5.9293466,0.0,     ,          
154,4FGL J0035.8-0837 ,8.9577,8.9577,8.823566,2120.225,2.3239735e-10,1.4609446e-12,4.5397513e-14,2.075824,6.087297e-14,1.8425844,0.290007,2.6583605,5.8499185e-14,1.740274,0.407785,0.6666667,2.7390053,175.75056,45.245453,1.036215,bll  ,          
155,4FGL J0035.8+6131 ,8.9684,8.9684,6.9158764,1178.0204,3.6608547e-10,6.8527744e-12,3.9610497e-13,2.6780648,4.5950857e-13,2.6883202,0.11079786,1.5924617,4.3946688e-13,2.6208582,0.13348809,0.6666667,1.3755766,1000.7931,28.802801,0.57795507,bcu  ,          
156,4FGL J0035.9+5950 ,8.9823,8.9823,68.426636,3176.7712,3.0814222e-09,3.7060865e-11,3.12921e-13,1.7652086,3.309022e-13,1.6679159,0.048305586,3.6793497,3.212437e-13,1.665145,0.033687543,0.6666667,4.287813,2953.556,252.02275,0.4945189,bll  ,          
157,4FGL J0036.8+1431 ,9.2162,9.2162,4.6558156,2112.0662,1.3746768e-10,1.6476485e-12,3.2075003e-14,2.282298,3.1884522e-14,2.2794378,-0.0012255189,0.024120646,3.2421047e-14,2.2552242,0.013672306,0.6666667,0.19273302,288.76016,6.9001756,0.0,bcu  ,          
158,4FGL J0036.9+1832 ,9.234,9.234,10.331676,924.88617,2.7692235e-10,3.7829215e-12,4.80307e-13,2.43293,5.368766e-13,2.3850846,0.090753056,1.5139161,5.2006896e-13,2.3456638,0.096173316,0.6666667,1.4868228,764.5809,97.43484,1.1231472,bcu  ,          
159,4FGL J0037.2-2653 ,9.314,9.314,4.198822,1060.7477,8.5305304e-11,1.2870169e-12,1.1180953e-13,2.519947,1.1833766e-13,2.4836638,0.0514253,0.41065708,1.2077679e-13,2.393002,0.1274523,0.6666667,0.7835459,311.11642,4.0767045,0.0,     ,          
160,4FGL J0037.6+3653 ,9.4045,9.4045,7.0735407,1350.536,1.9085547e-10,2.4474403e-12,1.2835682e-13,2.3680823,1.4786225e-13,2.2985911,0.11419316,1.3542103,1.4440635e-13,2.2412956,0.1471235,0.6666667,1.4800442,526.9627,14.622583,0.21417415,fsrq ,          
161,4FGL J0037.8+1239 ,9.4695,9.4695,21.923515,1383.1661,7.063995e-10,8.12612e-12,4.1890322e-13,2.2103362,4.3325115e-13,2.1960049,0.022340322,0.8398781,4.2999455e-13,2.1781952,0.024100933,0.6666667,1.1021359,1297.2903,64.20117,0.5054583,bll  ,          
162,4FGL J0037.9+2612 ,9.4823,9.4823,6.008541,1094.8226,1.5320697e-10,2.0320425e-12,1.7320585e-13,2.4039152,1.9564446e-13,2.3549535,0.09737997,1.0519402,1.9304146e-13,2.2976952,0.14326622,0.6666667,1.1483794,428.12054,3.9234543,0.0,bll  ,          
163,4FGL J0038.1+0012 ,9.5394,9.5394,17.754793,1994.029,4.3611564e-10,4.8474627e-12,1.12896305e-13,2.0819557,1.12352354e-13,2.0854409,-0.0033539769,0.104686774,1.1646054e-13,2.032507,0.026647842,0.6666667,0.8439631,651.5081,11.019728,0.05327145,bll  ,          
164,4FGL J0038.2-2459 ,9.5589,9.5589,70.55795,651.651,2.524795e-09,2.4838532e-11,7.893888e-12,2.238115,8.634166e-12,2.149747,0.08522936,6.3288183,8.300022e-12,2.142877,0.07045022,0.6666667,5.910167,4793.427,2709.9248,1.3562248,fsrq ,          
165,4FGL J0038.7-0204 ,9.6899,9.6899,9.475263,425.6557,1.7722061e-10,4.28681e-12,3.6851104e-12,2.839701,4.199236e-12,2.7862332,0.12690467,1.6481777,4.083992e-12,2.7412298,0.16119245,0.6666667,1.6013951,1016.1398,17.594738,0.24282672,rdg  ,          
166,4FGL J0039.0-0946 ,9.7556,9.7556,11.206643,454.9709,2.1664505e-10,4.325999e-12,3.1762186e-12,2.720712,3.5949368e-12,2.6615899,0.11354827,1.7961457,3.5110324e-12,2.616167,0.14567408,0.6666667,1.8511759,1041.1544,22.938513,0.32650566,fsrq ,          
167,4FGL J0039.1-2219 ,9.7782,9.7782,13.204156,4109.496,2.3885857e-10,2.9555887e-12,1.5401134e-14,1.79883,1.6056975e-14,1.7724652,0.021653423,0.46681046,1.5587068e-14,1.7864072,0.0051385425,0.6666667,0.20530441,265.2984,6.9080434,0.0,bll  ,          
168,4FGL J0039.1+6257 ,9.7862,9.7862,27.063934,1603.9943,2.083035e-09,1.0880649e-11,7.441553e-13,2.3428364,1.0421852e-12,1.9714206,0.48724782,9.158303,1.0061975e-12,1.9041387,0.70871925,0.6666667,9.562185,1943.7058,11.066239,0.010687788,     ,          
169,4FGL J0039.1+4330 ,9.7994,9.7994,9.180825,2315.2593,2.1667312e-10,1.5884226e-12,3.648469e-14,2.0564995,4.5613212e-14,1.9240924,0.17928794,2.0593634,4.344463e-14,1.8406653,0.23975094,0.6666667,2.0703814,237.25752,31.704056,0.65184945,bcu  ,          
170,4FGL J0039.7+4203 ,9.9411,9.9411,5.7186418,1512.9086,1.3938377e-10,1.8912656e-12,7.288095e-14,2.4264607,7.414804e-14,2.4177969,0.015386699,0.21683715,7.5092364e-14,2.3918262,0.032277323,0.6666667,0.41743886,432.2328,13.947654,0.2626538,     ,          
171,4FGL J0040.2-2725 ,10.0618,10.0618,4.4922423,2674.6982,7.913694e-11,8.836162e-13,1.1072642e-14,2.1186602,1.4170351e-14,1.662519,0.3443936,1.3115914,1.39843556e-14,1.6496356,0.421433,0.6666667,1.3971162,143.55832,2.800462,0.0,     ,agn       
172,4FGL J0040.3+4050 ,10.0989,10.0989,9.292199,5582.694,1.8710554e-10,2.1476165e-12,6.436889e-15,1.9184054,5.520503e-15,1.987719,-0.07213549,1.5602267,6.153003e-15,1.983668,-0.029443944,0.6666667,0.70522213,267.53177,18.322449,0.4897092,bll  ,          
173,4FGL J0040.4-2340 ,10.1012,10.1012,7.724342,1752.8759,1.6312346e-10,1.8881606e-12,5.748272e-14,2.2231188,6.827225e-14,2.0770545,0.15915681,1.549137,6.5841924e-14,2.0321996,0.18985577,0.6666667,1.6475873,341.59854,30.359228,0.69765157,bll  ,          
174,4FGL J0040.7-7157 ,10.1921,10.1921,7.98552,3379.4866,1.557572e-10,1.1292072e-12,1.3022331e-14,2.0126042,1.7512606e-14,1.8128986,0.26146466,2.2036142,1.632263e-14,1.7536408,0.3015645,0.6666667,2.0656056,136.95143,11.61911,0.0,     ,          
175,4FGL J0040.9+3203 ,10.2393,10.2393,5.814427,1124.1454,1.8852764e-10,1.2747094e-12,1.519426e-13,2.3527422,2.1604364e-13,2.145435,0.35811964,2.481506,2.0766956e-13,2.046834,0.5373723,0.6666667,2.5260725,272.14966,16.098127,0.45853096,bcu  ,          
176,4FGL J0041.3+6052 ,10.343,10.343,12.329712,976.3761,5.5462296e-10,7.791191e-12,9.593714e-13,2.7526653,1.5328821e-12,3.0959194,0.64579546,6.304302,1.5694941e-12,2.9746237,1.4417394,0.6666667,6.1410675,1525.8702,5.401345,0.0,bcu  ,          
177,4FGL J0041.4+3800 ,10.3697,10.3697,7.5719604,3811.1277,1.5420434e-10,1.715088e-12,1.0580814e-14,2.033333,9.180892e-15,2.072971,-0.06590295,1.2914516,1.022695e-14,2.0760756,-0.022530636,0.6666667,0.565497,254.5737,13.320071,0.41717973,fsrq ,          
178,4FGL J0041.7-1607 ,10.4382,10.4382,5.1815596,5701.2485,7.125654e-11,8.7286233e-13,2.5293581e-15,1.8118088,3.3032659e-15,1.796452,0.13872924,1.3603301,3.2577156e-15,1.6642615,0.21652272,0.6666667,1.3955343,79.66012,16.843828,0.48938742,bcu  ,          
